id,author,created_at,last_modified,downloads,likes,tags,description,url,languages,tasks,size_categories
yayoimizuha/new-imatrix-dataset-ja-en,yayoimizuha,2025-05-28 00:44:09+00:00,2025-05-29 04:14:23+00:00,15,0,"['task_categories:text-generation', 'language:en', 'language:ja', 'license:cc-by-sa-4.0', 'size_categories:1K<n<10K', 'format:text', 'modality:text', 'library:datasets', 'library:mlcroissant', 'region:us']","
	
		
		Dataset Card for Dataset Name
	

日英LLM向けのimatrix蒸留用データセットです。
既存のデータセットとしてはTFMC/imatrix-dataset-for-japanese-llmがありますが、
テキストの品質が低いように感じたので、
青空文庫、日英Wikipedia,Project Gutenbergよりデータをシャッフルして作成しました。

	
		
		Dataset Sources
	

fujiki/wiki40b_ja
globis-university/aozorabunko-clean
manu/project_gutenberg
blo05/cleaned_wiki_en_80-100

	
		
	
	
		Uses
	

llama-imatrix -m /path/to/model-file/original-f16.gguf -f imatrix_sample.txt

",https://huggingface.co/datasets/yayoimizuha/new-imatrix-dataset-ja-en,"['en', 'ja']",['text-generation'],['1K<n<10K']
APTO-001/japanese-reasoning-dataset-sample,APTO-001,2025-05-28 03:26:57+00:00,2025-05-28 04:29:21+00:00,53,1,"['task_categories:text-generation', 'language:ja', 'license:apache-2.0', 'size_categories:n<1K', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","reasoningモデルのファインチューニングのためのデータセットとなります。
各データは、推論を必要とする質問と、その回答を含み、「思考過程」が <think>～</think> タグ内に記述されています。本データセットは弊社技術により開発した合成データから、問題がないか人によってチェックされた高品質なデータとなっています。

	
		
		データ内容
	

データセットは以下のようなJSON形式で提供され、各レコードには推論を必要とする質問と回答のペアが含まれています：
[
  {
    ""question"": ""推論問題の内容"",
    ""answer"": ""問題に対する回答の内容"",
    ""tag"": {
      ""question"": ""質問ジャンルのタグ情報"",
    }
  },
  ...
]


question 推論を必要とする質問文。問題状況の説明や条件など、推論に必要な情報が含まれています。

2.answer: 質問に対する回答。<think>～</think>… See the full description on the dataset page: https://huggingface.co/datasets/APTO-001/japanese-reasoning-dataset-sample.",https://huggingface.co/datasets/APTO-001/japanese-reasoning-dataset-sample,['ja'],['text-generation'],['n<1K']
Jerry999/multilingual-terminology,Jerry999,2025-05-30 06:52:45+00:00,2025-05-31 20:51:51+00:00,64,1,"['language:en', 'language:ar', 'language:zh', 'language:fr', 'language:ja', 'language:ru', 'license:apache-2.0', 'size_categories:1K<n<10K', 'arxiv:2412.18367', 'region:us', 'ai', 'terminology', 'multilingual', 'translation', 'nlp', 'scientific-text']","
	
		
		📚 GIST: Glossary of Multilingual AI Scientific Terminology
	

Paper Title: Towards Global AI Inclusivity: A Large-Scale Multilingual Terminology Dataset (GIST)
Website Demo Instructions: https://github.com/jiarui-liu/MultilingualAITerminology

	
		
		Dataset Summary
	

GIST is a large-scale, high-quality multilingual AI terminology dataset developed to support global inclusivity in AI research. It consists of around 5,000 English AI-specific terms, each translated into Arabic, Chinese… See the full description on the dataset page: https://huggingface.co/datasets/Jerry999/multilingual-terminology.",https://huggingface.co/datasets/Jerry999/multilingual-terminology,"['en', 'ar', 'zh', 'fr', 'ja', 'ru']",[],['1K<n<10K']
freococo/quran_multilingual_parallel,freococo,2025-05-30 10:51:25+00:00,2025-05-30 12:00:27+00:00,53,1,"['task_categories:translation', 'language:ar', 'language:sq', 'language:am', 'language:az', 'language:bn', 'language:bs', 'language:bg', 'language:my', 'language:zh', 'language:da', 'language:nl', 'language:en', 'language:tl', 'language:fr', 'language:ff', 'language:fa', 'language:de', 'language:gu', 'language:ha', 'language:hi', 'language:id', 'language:it', 'language:ja', 'language:jv', 'language:kk', 'language:km', 'language:ko', 'language:ku', 'language:ky', 'language:ms', 'language:ml', 'language:ps', 'language:pl', 'language:pt', 'language:pa', 'language:ru', 'language:sd', 'language:si', 'language:so', 'language:es', 'language:sw', 'language:sv', 'language:tg', 'language:ta', 'language:tt', 'language:te', 'language:th', 'language:tr', 'language:ur', 'language:ug', 'language:uz', 'language:yo', 'language:no', 'language:vi', 'license:mit', 'size_categories:1K<n<10K', 'format:csv', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'doi:10.57967/hf/6171', 'region:us']","
	
		
		📘 Qur’an Multilingual Parallel Dataset (quran_multilingual_parallel)
	

This dataset presents a clean, structurally-aligned multilingual parallel corpus of the Qur’anic text. It is intended for linguistic, computational, and cross-lingual AI applications — not only for religious interpretation.
It contains over 6,200 verse-level alignments in 54 human languages, formatted in a machine-friendly .csv structure with language-specific translation fields.


	
		
	
	
		🧠 Dataset Highlights… See the full description on the dataset page: https://huggingface.co/datasets/freococo/quran_multilingual_parallel.",https://huggingface.co/datasets/freococo/quran_multilingual_parallel,"['ar', 'sq', 'am', 'az', 'bn', 'bs', 'bg', 'my', 'zh', 'da', 'nl', 'en', 'tl', 'fr', 'ff', 'fa', 'de', 'gu', 'ha', 'hi', 'id', 'it', 'ja', 'jv', 'kk', 'km', 'ko', 'ku', 'ky', 'ms', 'ml', 'ps', 'pl', 'pt', 'pa', 'ru', 'sd', 'si', 'so', 'es', 'sw', 'sv', 'tg', 'ta', 'tt', 'te', 'th', 'tr', 'ur', 'ug', 'uz', 'yo', 'no', 'vi']",['translation'],['1K<n<10K']
UEC-InabaLab/KokoroChat,UEC-InabaLab,2025-06-01 11:42:14+00:00,2025-08-04 06:31:12+00:00,104,1,"['task_categories:text-generation', 'task_categories:text-classification', 'language:ja', 'license:cc-by-nc-nd-4.0', 'size_categories:1K<n<10K', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us', 'nlp', 'dialogue', 'dialogue-corpus', 'dialogue-system']","
  









	
	
	
		KokoroChat: A Japanese Psychological Counseling Dialogue Dataset Collected via Role-Playing by Trained Counselors
	

KokoroChat is the largest human-collected Japanese psychological counseling dialogue dataset to date (as of June 2025). It was created through role-playing between trained counselors and includes rich, long-form dialogues and detailed client feedback on counseling quality. The dataset supports research on empathetic response generation, dialogue evaluation… See the full description on the dataset page: https://huggingface.co/datasets/UEC-InabaLab/KokoroChat.",https://huggingface.co/datasets/UEC-InabaLab/KokoroChat,['ja'],"['text-generation', 'text-classification']",['1K<n<10K']
animetimm/danbooru-wdtagger-v4ex-w640,animetimm,2025-06-01 14:11:18+00:00,2025-06-06 03:58:31+00:00,6,0,"['task_categories:image-classification', 'task_categories:zero-shot-image-classification', 'task_categories:text-to-image', 'annotations_creators:no-annotation', 'source_datasets:danbooru', 'language:en', 'language:ja', 'license:other', 'size_categories:1M<n<10M', 'region:us', 'art', 'anime', 'not-for-all-audiences']","
	
		
		Danbooru W640 Pruned Dataset V4 (Extended)
	

This is the re-encoded webp-format dataset for deepghs/wdtagger-v4-extended-seed.
Metadata here are cleaned by @SmilingWolf, can be used for multi-label classification training.
Images here are resized to min(width, height) <= 640.
5914596 images in total.

	
		
	
	
		Train
	

5321713 train images in total, 50 train images shown here.

	
		
id
split
archive_file
filename
width
height
rating
general_tags
character_tags
artist_tags… See the full description on the dataset page: https://huggingface.co/datasets/animetimm/danbooru-wdtagger-v4ex-w640.",https://huggingface.co/datasets/animetimm/danbooru-wdtagger-v4ex-w640,"['en', 'ja']","['image-classification', 'zero-shot-image-classification', 'text-to-image']",['1M<n<10M']
ComplexDataLab/MLSNT,ComplexDataLab,2025-06-01 19:01:57+00:00,2025-06-01 19:25:58+00:00,16,1,"['task_categories:text-classification', 'task_categories:token-classification', 'language:zh', 'language:ja', 'language:pt', 'language:fr', 'language:de', 'language:ru', 'license:mit', 'size_categories:100K<n<1M', 'format:parquet', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us', 'toxicity', 'hatespeech']","
	
		
		MLSNT: Multi-Lingual Social Network Toxicity Dataset
	

MLSNT is a multi-lingual dataset for toxicity detection created through a large language model-assisted label transfer pipeline. It enables efficient and scalable moderation across languages and platforms, and is built to support span-level and category-specific classification for toxic content.
This dataset is introduced in the following paper:

Unified Game Moderation: Soft-Prompting and LLM-Assisted Label Transfer for… See the full description on the dataset page: https://huggingface.co/datasets/ComplexDataLab/MLSNT.",https://huggingface.co/datasets/ComplexDataLab/MLSNT,"['zh', 'ja', 'pt', 'fr', 'de', 'ru']","['text-classification', 'token-classification']",['100K<n<1M']
OmniAICreator/pixiv-dic-202506,OmniAICreator,2025-06-02 01:54:36+00:00,2025-06-02 02:12:24+00:00,15,1,"['task_categories:text-classification', 'task_categories:text-generation', 'language:ja', 'license:unknown', 'size_categories:100K<n<1M', 'format:parquet', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		pixiv-dic-202506
	

This dataset contains data from the pixiv dic (Pixiv百科事典) as of June 1, 2025.
",https://huggingface.co/datasets/OmniAICreator/pixiv-dic-202506,['ja'],"['text-classification', 'text-generation']",['100K<n<1M']
nguyenthanhasia/japanese-bar-exam-qa,nguyenthanhasia,2025-06-02 05:23:47+00:00,2025-09-09 12:38:37+00:00,52,2,"['task_categories:question-answering', 'task_categories:text-classification', 'language:ja', 'license:cc-by-4.0', 'size_categories:1K<n<10K', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us', 'legal', 'bar-exam', 'japanese-law']","
	
		
		Japanese Bar Examination QA Dataset
	


	
		
		Dataset Summary
	

This dataset contains question-answer pairs from the Japanese Bar Examination (司法試験, Shihou Shiken) spanning from 2015 to 2024. It covers three major areas of Japanese law: Criminal Law (刑法), Constitutional Law (憲法), and Civil Law (民法).
The dataset is designed for binary classification tasks, where each question requires a True/False answer based on Japanese legal principles and precedents.

	
		
		Dataset Details… See the full description on the dataset page: https://huggingface.co/datasets/nguyenthanhasia/japanese-bar-exam-qa.",https://huggingface.co/datasets/nguyenthanhasia/japanese-bar-exam-qa,['ja'],"['question-answering', 'text-classification']",['1K<n<10K']
OmniAICreator/Japanese-Wikipedia-202506,OmniAICreator,2025-06-03 07:54:18+00:00,2025-06-03 08:09:25+00:00,179,2,"['task_categories:text-classification', 'task_categories:text-generation', 'language:ja', 'license:cc-by-sa-4.0', 'size_categories:1M<n<10M', 'format:parquet', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Japanese-Wikipedia-202506
	

This dataset contains data from the Japanese Wikipedia as of June 1, 2025.
",https://huggingface.co/datasets/OmniAICreator/Japanese-Wikipedia-202506,['ja'],"['text-classification', 'text-generation']",['1M<n<10M']
clnine/sample-dataset-wikipedia-financial-terms,clnine,2025-06-04 04:05:04+00:00,2025-06-04 04:06:47+00:00,11,0,"['task_categories:text-generation', 'language:ja', 'license:cc-by-sa-3.0', 'size_categories:n<1K', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","このデータセットは、Wikipediaデータセットの日本語データのみを抽出したparquetファイルであるrange3/wikipedia-ja-20230101より、「Category:投資」に含まれる記事に該当するレコードの一部を抽出した作業用サンプルです。
",https://huggingface.co/datasets/clnine/sample-dataset-wikipedia-financial-terms,['ja'],['text-generation'],['n<1K']
clnine/sample-dataset-wikipedia-nikkei225,clnine,2025-06-04 04:05:35+00:00,2025-06-04 04:07:08+00:00,17,0,"['task_categories:text-generation', 'language:ja', 'license:cc-by-sa-3.0', 'size_categories:n<1K', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","このデータセットは、Wikipediaデータセットの日本語データのみを抽出したparquetファイルであるrange3/wikipedia-ja-20230101より、「Category:日経平均株価」に含まれる記事に該当するレコードを抽出した作業用サンプルです。
",https://huggingface.co/datasets/clnine/sample-dataset-wikipedia-nikkei225,['ja'],['text-generation'],['n<1K']
ayousanz/moe-speech-plus-ljspeech,ayousanz,2025-06-04 09:59:13+00:00,2025-06-21 04:29:05+00:00,35,1,"['task_categories:text-to-speech', 'task_categories:audio-to-audio', 'task_categories:audio-classification', 'task_ids:speaker-identification', 'multilinguality:monolingual', 'language:ja', 'license:other', 'size_categories:100K<n<1M', 'modality:audio', 'region:us', 'speech', 'audio', 'japanese', 'anime', 'voice', 'not-for-all-audiences']","
	
		
		MoeSpeechPlus-ljspeech
	


MoeSpeechPlusのデータセットのデータフォーマットをljspechに沿って変換したもの

huggingface-cli download --repo-type dataset ayousanz/moe-speech-plus-ljspeech --local-dir moe-speech-plus-ljspeech


	
		
		MoeSpeech
	

日本語はこちら
このデータセットは、著作権法第三十条の四の情報解析（機械学習等）の目的でのみ使用が許可されています。それ以外の用途での使用はライセンスにより禁止されています。
This dataset is only permitted for use under Article 30-4 of the Copyright Law of Japan for data analysis (such as machine learning) purposes. Any use for purposes other than those… See the full description on the dataset page: https://huggingface.co/datasets/ayousanz/moe-speech-plus-ljspeech.",https://huggingface.co/datasets/ayousanz/moe-speech-plus-ljspeech,['ja'],"['text-to-speech', 'audio-to-audio', 'audio-classification']",['100K<n<1M']
